,Measurement,Role,GPrime,POrder,X
1148,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1149,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1150,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1151,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1152,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1153,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1154,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1155,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1156,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1157,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1158,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1159,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1160,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1161,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1162,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1163,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1164,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1165,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1166,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1167,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1168,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1169,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1170,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1171,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1172,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1173,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1174,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1175,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1176,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1177,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1178,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1179,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1180,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1181,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1182,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1183,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1184,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1185,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1186,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1187,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1188,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1189,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1190,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1191,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1192,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
1193,"{'index': 0, 'context': {'sent_order': [1, 0], 'pnoun_order': [None, 1], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK could pay with cash.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.3203125, 15.7578125]}",customer,None,1,0
